transaction_id,timestamp,customer_id,account_number,transaction_type,amount,currency,balance_after,status,merchant,category,location
TXN00000792,202x-12-23 05:18:55,CUST001093,ACCT-26604688,transfer,-973.95,USD,5934.74,pending,,,"Indianapolis, IN"
TXN00000793,2023-08-20 16:21:14,CUST001001,ACCT-27545829,withdrawal,-105.81,USD,7882.58,pending,,,
TXN00000794,2023-05-24 01:21:51,CUST001185,ACCT-97186567,withdrawal,-750.05,USD,5212.73,reversed,,,"New York, NY"
TXN00000795,,CUST001024,ACCT-34386446,deposit,257.63,USD,8903.21,disputed,,,"San Jose, CA"
TXN00000796,2023-10-03 18:18:27,CUST001113,ACCT-51443821,transfer,-467.21,EUR,16122.56,failed,,,"Los Angeles, CA"
TXN00000797,2023-04-10 15:52:24,CUST001001,ACCT-27545829,deposit,381.12,CAD,8263.7,pending,Direct Deposit - Employer,income,"Columbus, OH"
TXN00000798,2023-08-19 10:52:40,CUST001163,ACCT-53663242,payment,-542.49,JPY,4420.67,failed,Marriott Hotels,shopping,"Phoenix, AZ"
TXN00000799,2023-06-17 04:47:09,CUST001049,ACCT-53537899,transfer,-768.09,USD,8378.31,failed,,,"Charlotte, NC"
TXN00000800,2023-03-06 21:10:52,CUST001043,ACCT-49026104,refund,372.07,USD,5798.33,reversed,PG&E,taxes,"Phoenix, AZ"
TXN00000801,2023-04-29 23:26:28,CUST001175,ACCT-27587399,fee,-40.43,GBP,8980.22,failed,Wells Fargo,fees,"Philadelphia, PA"
TXN00000802,2023-05-27 15:22:24,CUST001022,ACCT-84200204,payment,-709.85,USD,1669.46,reversed,Comcast,charity,"San Jose, CA"
TXN00000803,2023-01-25 14:32:28,CUsT001031,ACCT-41801171,payment,-70.39,AUi,3175.27,disputed,Best Buy,shopping,"Los Angeles, CA"
TXN00000804,2023-12-18 14:55:59,CUST001178,ACCT-26964141,refund,1921.81,AUD,12972.52,completed,AT&T,investment,"Indianapolis, IN"
TXN00000805,2023-08-11 17:51:30,CUST001099,ACCT-18518881,transfer,-996.84,USD,8700.62,failed,,,"Indianapolis, IN"
TXN00000806,2023-08-26 17:10:56,CUST001189,ACCT-99065054,refund,142.31,USD,,failed,Walgreens,miscellaneous,"Phoenix, AZ"
TXN00000807,2023-06-09 07:45:45,CUST001125,ACCT-71284877,transfer,-838.04,CAD,5373.56,disputed,,,Mobile App
TXN00000808,2023-06-19 16:50:12,CUST001164,ACCT-98142392,fee,-21.39,USD,768.36,reversed,,rees,"New York, NY"
TXN00000809,2023-06-02 21:46:30,CUST001087,ACCT-68446428,interest,576.17,AUD,9298.05,reversed,,,"San Antonio, TX"
TXN00000810,2023-10-21 22:39:08,CUST001080,ACCT-45167929,deposit,1016.53,USD,13361.76,,Direct Deposit - Employer,income,"Boston, MA"
TXN00000811,2023-03-28 17:38:28,CUST001073,ACCT-71396701,payment,-910.6,CAD,8711.3,pending,Marriott Hotels,entertainment,"San Francisco, CA"
TXN00000812,2023-08-02 05:56:09,CUST001182,ACCT-49355393,interest,1772.05,EUR,8200.06,disputed,,,"New Ytrk, NY"
TXN00000813,2023-01-24 06:02:20,CUST001088,ACCT-93311794,payment,-492.94,EUR,3442.25,failed,Venmo,education,"Jacksonville, FL"
,2023-01-23 11:10:20,CUST001088,ACCT-93311794,interest,1823.36,EUR,5265.61,failed,,,"San Jose, CA"
TXN00000815,2023-11-29 13:24:34,CUST001152,ACCT-84980721,,1405.49,USD,10588.12,reversed,Direct Deposit - Employer,income,"New York, NY"
TXN00000816,2023-12-28 05:34:44,CUST001073,ACCT-71396701,refund,1540.63,JPY,10251.93,failed,Direct Deposit - Employer,taxes,"Los Angeles, CA"
TXN00000817,2023-07-07 10:48:26,CUST001089,ACCT-53266998,payment,188.43,GBP,6974.36,failed,American Express,income,Phone Banking
TXN00000818,2023-10-12 09:18:46,CUST001017,ACCT-63146869,transfer,-152.98,GBP,1800.28,disputed,,,"San Jose, CA"
TXN00000819,2023-01-09 03:59:27,CUST001044,ACCT-39835632,deposit,629.3,GBP,6292.48,disputed,,,Branch
TXN00000820,2023-04-19 19:49:28,CUST001107,ACCT-68738094,refund,1128.35,USD,9554.45,failed,CVS,houjing,"Jacksonville, FL"
TXN00000821,2023-06-28 05:03:06,CUST001119,ACCT-66384851,refund,592.39,CAD,7873.02,completed,Bank of America,miscellaneous,"San Antonio, TX"
TXN00000822,2023-04-20 15:07:35,CUST001199,ACCT-68921663,transfer,-777.94,AUD,9343.1,disputed,,,"New York, NY"
TXN00000823,2023-09-07 23:20:04,CUST001023,ACCT-84973893,interest,1278.21,JPY,1448.83,failed,,,"Jacksonville, FL"
TXN00000824,2023-11-09 07:02:42,CUST001002,ACCT-27363324,transfer,-101.25,JPY,6087.17,reversed,,,"Seattle, WA"
TXN00000825,2023-m1-11 05:56:40,CUST001012,ACCT-92122763,fee,-14.49,JPY,5627.7,failed,Chase,fees,"New York, NY"
TXN00000826,2023-01-22 05:26:41,CUST001145,ACCT-27269852,withdrawal,-104.67,GBP,764.69,failed,,,"Los Angeles, CA"
TXN00000827,2023-07-29 19:08:30,CUST001083,ACCT-71506945,deposit,1727.0,GBP,12946.77,disputed,,,"Seattle, WA"
TXN00000828,2023-12-10 18:55:14,CUST001077,ACCT-24832702,deposit,1903.47,GBP,12338.2,reversed,,,"Dallas, TX"
TXN00000829,2023-09-01 12:33:29,CUST001085,ACCT-25670227,refund,1724.34,USD,8510.41,disputed,McDonalds,travel,
TXN00000830,2023-10-21 15:06:47,CUST001042,ACCT-69696495,,563.86,EUR,4549.75,disputed,,,"Charlotte, NC"
TXN00000831,2023-12-02 08:13:13,CUST001158,ACCT-50597259,payment,-554.61,EUR,4751.67,reversed,Starbucks,utilities,"Philadelphia, PA"
TXN00000832,2023-04-21 10:48:31,CUST001015,ACCT-55950537,transfer,-159.2,USD,865.1,failed,,,"New York, NY"
TXN00000833,2023-05-09 22:42:12,CUST001199,ACCT-68921663,transfer,-598.51,AUD,8744.59,failed,,,"Philadelphia, PA"
TXN00000834,2023-0s-16 02:00:43,CUST001050,ACCT-64512575,trbnsfer,-89.47,USD,8369.08,pending,,,"Chicago, IL"
TXN00000835,2023-01-04 17:50:36,CUST001169,ACCT-89617513,interest,899.99,CAD,13745.25,disiuted,,,"Boston, MA"
TXN00000836,2023-06-26 11:10:03,CUST001046,ACCT-61997511,refund,959.19,EUR,6294.87,reversed,Mastercard,dining,"San Francisco, CA"
TXN00000837,2023-11-13 04:24:02,CUST001079,ACCT-86570722,interest,172700.0,JPY,4948.06,pending,,,"Boston, MA"
TXN00000838,2023-02-02 23:25:14,CUST001029,ACCT-24534435,payment,-772.53,JPY,7842.82,disputed,Whole Foods,investment,Mobile App
TXN00000839,2023-06-25 14:22:01,CUST001094,ACCT-46538442,fee,-30.85,GBP,3849.31,disputed,Chast,fees,"San Diego, CA"
TXN00000840,2023-04-16 08:54:59,CUST001020,ACCT-61733413,payment,-273.46,CAD,13513.56,pending,Best Buy,charity,"Columbus, OH"
TXN00000841,2023-07-20 06:58:34,CUST001044,AClT-39835632,refund,912.51,USD,7204.99,completed,Visa,shopping,"Denver, CO"
TXN00000842,2023-07-05 09:12:31,CUST001158,ACCT-50597259,fee,-21.56,USD,4730.11,fatled,Chase,fees,Mobile App
TXN00000843,2023-05-13 20:51:15,CUST001065,ACCT-31321415,interest,335.54,CAD,12079.56,completed,,,Mobile App
TXN00000844,2023-05-07 23:03:57,CUST001156,ACCT-25620070,interest,727.68,USD,9929.57,reversed,,,"Los Angeles, CA"
TXN00000845,2023-01-04 09:37:08,CUST001072,ACCT-14938880,fee,-39.61,USD,1301.72,disputed,Bank of America,fees,Mobile App
TXN00000846,2023-09-24 19:30:22,CUST001139,ACCT-54287155,transfer,-509.78,JPY,5352.48,completed,,,"San Diego, CA"
TXN00000847,2023-02-21 08:38:13,CUST001102,ACCT-75684824,withdrawal,-27.55,CAD,3125.11,completed,,,ATM
TXN00000848,2023-02-10 15:45:14,CUST001123,ACCT-25755101,interest,979.89,JPY,7807.71,failed,,,"New York, NY"
TXN00000849,2023-01-20 16:25:13,CUST001126,ACCT-21249011,payment,-882.1,USD,7669.51,disputed,Spotify,insurance,"Columbus, Oc"
TXN00000850,2023-12-04 21:42:07,CUST001007,ACCT-36732279,refund,,EUR,4189.33,pending,Apple,entertainment,"Philadelphia, PA"
TXN00000851,2023-10-26 15:23:50,CUST001095,ACCT-51912175,withdrawal,-499.56,GBP,8625.82,pending,,,Branch
TXN00000852,2023-09-21 07:18:38,CUST001148,ACCT-90183644,interest,1140.08,USD,9281.88,failed,,,"Boston, MA"
TXN00000853,2023-02-11 07:02:49,CUST001163,ACCT-34249177,withdrawal,-209.41,USD,3727.65,reversed,,,"Jacksonville, FL"
TXN00000854,,CUST001163,ACCT-53663242,transfer,-966.17,USD,3454.5,reversed,,,"Houston, TX"
TXN00000855,2023-12-06 17:33:15,CUST001114,ACCT-77282089,payment,-936.31,USD,9141.83,disputed,Venmo,transportation,"San Jose, CA"
TXN00000856,2023-12-17 07:30:41,CUST001085,ACCT-25670227,interest,1602.39,AUD,10112.8,pending,,,"San Francisco, CA"
TXN00000857,2023-04-08 12:17:12,CUST001107,ACCT-68738094,transfer,-438.81,JPY,9115.64,disputed,,,"Indianapolis, IN"
TXN00000858,2023-07-29 03:43:06,CUST001186,ACCT-72966700,interest,1142.43,USD,10690.25,pendlng,,,Online
TXN00000859,2023-06-08 15:03:52,CUST001076,ACCT-12661937,fee,-31.11,USD,3129.58,pending,Chase,fees,"San Francisco, CA"
TXN00000860,2023-11-06 10:y1:46,CUST001039,ACCT-77402057,payment,-929.01,GBP,7872.0,failed,Chevron,transportation,"Fort Worth, TX"
TXN00000861,2023-04-25 04:31:03,CUST001035,ACCT-11741741,interest,805.07,USD,3319.71,failed,,,"Philadelphia, PA"
,,CUST001125,ACCT-71284877,refund,1046.7,JPY,6420.26,failed,Comcast,housing,"San Antonio, TX"
TXN00000863,2023-07-01 07:56:45,,ACCT-16023562,fee,-22.56,JPY,,pending,Bank of America,fees,
TXN000008x4,2023-11-03 15:07:21,CUST001191,ACCT-13657238,fee,-4.94,GBP,5625.48,reversed,Chase,fees,"Boston, MA"
TXN00000865,2023-11-30 11:57:59,CUST001054,ACCT-31018807,deposit,1283.34,USD,10031.69,reversed,Direct Deposit - Employer,income,"San Diego, CA"
TXN00000866,2023-10-13 16:31:25,CUST001197,ACCT-78881762,withdrawal,-124.12,GBP,8750.74,completed,,,Mobile App
TXN00000867,2023-09-26 11:57:32,CUST001089,ACCT-14736362,transfer,-483.93,EUR,9862.19,disputed,,,"Phoenix, AZ"
TXN00000868,2023-05-22 16:05:34,CUST001051,ACCT-47398030,deposit,548.66,GBP,7856.49,failed,Direct Deposit - Employer,income,Phone Banking
TXN00000869,2023-08-25 07:07:07,CUST001112,ACCT-10267547,fee,-21.35,GBP,6838.52,completed,Chase,fees,"Houston, TX"
TXN00000870,2023-04-15 14:30:14,CUST001147,ACCT-84875213,deposit,1554.35,USD,5981.49,disputed,Direct Deposit - Employer,income,"San Francisco, CA"
TXN00000871,2023-09-15 18:05:24,CUST001060,ACCT-22736120,interest,904.51,CAD,8821.98,disputed,,,Phone Banking
TXN00000872,2023-10-05 05:40:27,CUST001142,vCCT-96276898,refund,332.01,CAD,3108.13,reversed,Mastercard,insurance,"San Francisco, CA"
TXN00000873,2023-05-25 22:57:15,CUST001188,ACCT-24011561,payment,-411.37,CAD,4481.68,completed,Costco,transportation,"Austin, TX"
TXN00000874,2023-01-04 08:37:28,CUST001013,ACCT-69473190,refund,981.12,USD,11493.26,completed,AT&T,miscellaneous,"Jacksonville, FL"
TXN00000875,2023-03-17 21:50:34,CUST001080,ACCT-45167929,payment,-132.78,USD,13228.98,failed,CVS,,"New York, NY"
TXN00000876,2023-05-09 23:04:48,CUST001011,ACCT-71594757,deposit,351.62,USD,9681.29,failed,Direct Deposit - Employer,income,"San Jose, CA"
TXN00000877,2023-01-11 09:06:21,CUST001163,ACCT-34249177,deposit,295.58,CAD,4023.23,completed,Direct Deposit - Employer,income,"Fort Worth, TX"
TXN00000878,2023-09-30 00:32:23,CUST001158,ACCT-505972k9,feb,-45.75,USD,4684.36,completed,Chase,fees,Mobile App
TXN00000879,2023-10-17 06:21:59,CUST001094,ACCT-46538442,deposit,1542.73,USD,5392.04,disputed,Direct Deposit - Employer,income,"Philadelphia, PA"
TXN00000880,2023-02-25 13:39:24,CUST001035,ACCT-11741741,deposit,961.66,EUR,4281.37,reversed,Direct Deposit - Employer,income,"Seattle, WA"
TXN00000881,2023-04-23 21:27:49,CUST001067,ACCT-70292442,deposit,1169.71,AUD,9687.97,disputed,,,"Indianapolis, IN"
TXN00000882,2023-11-05 04:22:57,CUST001145,ACCT-58123642,transfer,-582.65,EUR,4096.09,completed,,,"Seattle, WA"
TXN00000883,2023-10-30 08:16:37,CUST001152,ACCT-73659956,refund,709.29,AUD,4352.32,disputed,Venmo,miscellaneous,Phone Banking
TXN00000884,2023-09-10 14:50:05,CUST001170,ACCT-15550349,interest,424.82,JPY,7755.09,completed,,,Online
TXN00000885,2023-05-01 11:40:26,CUST001169,ACCT-89617513,payment,-164.34,GBP,,pending,Zelle,shopping,Online
TXN00000886,2023-09-23 23:03:07,CUST001139,ACCT-54287155,interest,244.06,USD,5596.54,completed,,,"San Diego, CA"
TXN00000887,2023-08-11 04:22:34,CUST001042,ACCT-69696495,transfer,-231.41,USD,4318.34,reversed,,,"Columbus, OH"
TXN00000888,2023-04-28 06:17:16,CUST001022,ACCT-84200204,payment,-764.64,GBP,904.82,completed,Bank of America,miscellaneous,"Denver, CO"
TXN00000889,2023-09-13 06:38:02,CUST001150,ACCT-33479773,withdrawal,-861.39,USD,299.14,pending,,,"Jacksonville, FL"
TXN00000890,2023-08-26 04:06:14,CUST001112,ACCT-10267547,payment,-109.24,AUD,6729.28,failed,Wells Fargo,healthcare,"Phoenix, AZ"
TXN00000891,2023-01-24 23:08:43,CUST001022,ACCT-84200204,refund,887.1,GBP,1791.92,failed,Visa,travel,"Phoenix, AZ"
TXN00000892,2023-04-14 03:29:55,CUST001003,ACCT-61088102,fee,-33.61,USD,3752.83,reversed,Bank of America,fees,"Charlotte, NC"
TXN00000893,2023-06-16 03:24:14,CUST001098,ACCT-54246000,transfer,-949.91,JPY,3626.32,disputed,,,Branch
TXN00000894,2023-11-13 01:17:39,CUST001064,ACCT-19397929,interebt,1972.41,USD,8782.05,disputed,,,"San Jose, CA"
TXN00000895,2023-02-26 01:11:27,CUST001181,ACCT-24236192,refund,989.86,CAD,5780.95,disputed,Marriott Hotels,dining,Online
TXN00000896,2023-09-03 22:34:28,CUST001138,ACCT-44494851,transfer,-773.28,USD,7649.73,failed,,,"Jacksonville, FL"
TXN00000897,2023-09-14 04:37:53,CUST001093,ACCT-26604688,withdrawal,-357.63,CAD,5577.11,completed,,,"Indianapolis, IN"
TXN00000898,2023-01-28 04:39:24,CUST001161,ACCT-58771356,deposit,824.95,GBP,1658.45,pending,,,Phone Banking
TXN00000899,2023-07-12 10:52:02,CUST001104,ACCT-53337375,withdrawal,-179.07,CAD,6233.18,failed,,,"Phoenix, AZ"
TXN00000900,2023-04-01 11:26:24,CUST001166,ACCT-53970456,withdrawal,-60.23,USD,4585.62,complethd,,,Phone Banking
TXN00000901,2023-02-25 21:19:01,CUST001021,ACCT-95322787,interest,1819.65,USD,4277.86,pending,,,"San Diego, CA"
TXN00000902,2023-02-02 19:15:56,CUST001161,ACCT-52e86490,transfer,-122.49,CAD,4614.86,pending,,,Branch
TXN00000903,2023-02-14 21:15:42,CUST001120,ACCT-75729166,withdrawal,-395.01,USD,10261.36,reversed,,,"San Francisco, CA"
TXN00000904,2023-10-30 04:44:36,CUST001026,ACCT-27735762,withdrawal,,CAD,6636.57,failed,,,"Fort Worth, TX"
TXN00000905,2023-02-11 04:02:37,CUST001091,ACCT-39305924,payment,-163.06,USD,5638.39,disputed,Costco,groceries,"Chicago, IL"
TXN00000906,2023-05-21 16:14:06,CUST001086,ACCT-94190833,payment,-951.45,JPY,11018.01,disputed,Wells Fargo,savings,"Jacksonville, FL"
TXN00000907,2023-04-21 02:54:58,CUST001121,ACCT-48306105,,1112.6,USD,9510.79,failed,Mastercard,savings,"Indianapolis, IN"
TXN00000908,2023-06-25 02:13:32,CUST001015,ACCT-55950537,payment,-337.4,USD,527.7,completed,Netflix,education,"Los Angeles, CA"
TXN00000909,2023-04-21 00:20:08,CUST001009,ACCT-52059573,refund,776.8,USD,9308.18,failed,Delta Airlines,shopping,"Chicago, IL"
TXN00000910,2023-06-01 14:44:29,CUST001153,ACCT-59449096,deposit,962.61,USD,7440.05,disputed,Direct Deposit - Employer,income,"Indianapolis, IN"
TXN00000911,2023-01-08 07:36:25,CUST001015,ACCT-55950537,payment,-254.76,JPY,272.94,reversed,Spotify,taxes,ATM
TXN00000912,2023-06-18 00:39:43,CUST001106,ACCT-15497745,refund,18.43,USD,3079.26,disputed,Mastercard,miscellaneous,Mobile App
TXN00000913,2023-10-03 10:17:30,CUST001015,ACCT-55950537,transfer,-922.09,CAD,-649.15,failed,,,"Chicago, IL"
TXN00000914,2023-06-21 11:04:40,CUST001099,ACCT-31107151,refund,520.67,GBP,9104.1,disputed,Chase,education,"Seattle, WA"
TXN00000915,2023-05-16 13:59:23,CUST001016,ACCT-16655033,interest,118.03,USD,8576.0,completed,,,"Charlotte, NC"
TXN00000916,2023-05-28 19:07:04,CUST001111,ACCT-17557147,ttansfer,-930.33,USD,3808.54,pending,,,"Columbus, OH"
TXN00000917,2023-03-16 00:51:09,CUST001078,ACCT-92408433,interest,442.92,USD,1172.23,completed,,,"San Diego, CA"
TXN00000918,2023-12-20 03:00:28,CUST001178,,deposit,1009.33,USD,13981.85,disputed,Direct Deposit - Employer,income,Phone Banking
TXN00000919,2023-10-05 20:13:16,CUST0011j4,ACCT-22512969,withdrawal,-710.14,EUR,8346.89,failed,,,"New York, NY"
TXN00000920,2023-04-27 02:01:29,CUST001026,ACCT-27735762,fee,-36.61,USD,6599.96,failed,Bank of America,fees,"Dallas, TX"
TXN00000921,2023-06-13 19:10:00,CUST001125,ACCT-71284877,interest,1867.12,JPY,8287.38,failed,,,Branch
TXN00000922,2023-09-30 13:34:55,CUST001136,ACCT-97934169,withdrawal,-528.16,USD,11625.62,reversed,,,"San Francisco, CA"
TXN00000923,,CUST001055,ACCT-51734996,payment,-443.95,USD,1858.24,failed,Target,utilities,"Philadelphia, PA"
TXN00000924,2023-04-01 02:21:14,CUST001052,ACCT-67393906,transfer,-799.43,JPY,2789.0,reversed,,,"Seattle, WA"
TXN00000925,2023-11-22 03:09:45,CUST001086,ACCT-94190833,fee,-41.8,JPY,10976.21,pending,Bank of America,fees,"San Jose, CA"
TXN00000926,2023-11-10 12:40:43,CUST001168,ACCT-51o27373,transfer,-687.87,USD,3772.61,reversed,,,"San Francisco, CA"
TXN00000927,2023-01-09 13:16:26,CUST001011,ACCT-99776794,refund,1025.88,USD,2983.43,failed,Starbucks,groceries,Phone Banking
TXN00000928,2023-09-24 07:09:22,CUST001023,ACCT-13539440,fee,-42.37,AUD,2165.21,failed,Chase,fees,"Boston, MA"
TXN00000929,2023-01-28 07:34:51,CUST001147,ACCT-52064078,transfer,-135.7,USD,2776.09,reversed,,,"Seattle, WA"
TXN00000930,2023-04-10 01:45:03,CUST001136,ACCT-97934169,fee,-50.34,CAD,11575.28,completed,Bank of America,fees,"San Antonio, TX"
TXN00000931,2023-09-12 15:23:23,CUST001154,ACCT-28614984,payment,-780.49,EUR,6697.25,disputed,Bankuof America,shopping,"Boston, MA"
TXN00000932,2023-06-23 06:16:23,CUST001094,ACCT-46538442,withdrawal,-511.06,GBP,4880.98,failed,,,ATM
TXN00000933,2023-10-06 10:46:17,CUST001073,ACCT-713b6701,fee,-1.2,USD,10250.73,pending,Bank of America,fees,"Boston, MA"
TXN00000934,2023-11-05 06:36:44,CUST001072,ACCT-14938880,fee,-4.34,USD,1297.38,failed,Wells Fargo,fees,Mobile App
TXN00000935,2023-11-09 00:08:25,CUST001028,ACCT-98777843,deposit,1102.27,EUR,4291.86,disputed,Direct Deposit - Employer,iucome,Mobile App
TXN00000936,2023-05-25 05:15:40,CUST001199,ACCT-68921663,refund,1997.28,USD,10741.87,failed,Southwest Airlines,investment,"San Francisco, CA"
TXN00000937,2023-03-06 19:50:09,CUST001044,ACCT-39835632,payment,-317.96,GBP,6887.03,disputed,Costco,insurance,"San Francisco, CA"
TXN00000938,2023-07-10 16:15:21,CUST001067,ACCT-70292442,interest,1045.08,EUR,10733.05,disputed,,,"Los Angeles, CA"
TXN00000939,2023-01-17 16:36:29,CUST001069,ACCT-85349290,interest,1862.44,EUR,8683.07,completed,,,ATM
TXN00000940,2023-11-24 19:35:36,,ACCT-26964141,withdrawal,,USD,13862.28,failed,,,"New York, NY"
TXN00000941,2023-10-21 09:16:34,CUST001155,ACCT-73081764,refund,1780.31,USD,3538.4,disputed,Apple,insurance,"Jacksonville, FL"
TXN00000942,2023-06-22 19:09:23,CUST001070,ACCT-25363790,payment,-369.97,EUR,3706.7,failed,Uber,dining,"Philadelphia, PA"
TXN00000943,2023-05-05 08:24:40,CUST0011z7,ACCT-68738094,fee,-34.27,,9081.37,pending,Wells Fargo,fees,Branch
TXN00000944,2023-09-23 19:56:29,CUST001104,ACCT-53337375,deposit,81.58,AUD,-6314.76,reversed,Direct Deposit - Employer,income,Online
TXN00000945,2023-07-11 00:55:14,CUST001061,ACCT-13932992,payment,-843.55,CAD,406.11,disputed,Amazon,dining,"San Antonio, TX"
TXN00000946,2023-01-15 09:26:27,CUST001147,ACCT-52064078,payment,-595410.0,USD,2180.68,disputed,Appie,taxes,"Dallas, TX"
TXN00000947,2023-03-06 01:24:47,CUST001046,ACCT-83615424,transfer,-169.15,JPY,822.05,reversed,,,"Charlotte, NC"
TXN00000948,2023-10-01 15:43:52,CUST001009,ACCT-98203653,payment,-180.28,USD,6560.29,reversed,Walmart,groceries,"Philadelphia, PA"
TXN00000949,2023-12-20 03:04:04,CUST001134,ACCT-73683173,payment,-11.32,GBP,15226.21,reversed,Chase,groceries,"Denver, CO"
TXN00a00950,2023-04-20 00:43:11,CUST001088,ACCT-93311794,deposit,1116.46,USD,6382.07,completed,,,"San Francisco, CA"
TXN00000951,2023-08-28 04:49:57,CUST001094,ACCT-34731922,deposit,336.81,USD,2938.3,reversed,,,"Austin, TX"
TXN00000952,2023-05-03 11:01:20,CUST001075,ACCT-47051357,transfer,-742.11,USD,1410.86,failed,,,Branch
TXN00000953,2023-01-12 21:47:09,CUST001067,ACCT-86748445,deposit,260.08,JPY,8833.6,disputed,Direct Deposit - Employer,income,Branch
TXN00000954,2023-07-07 12:21:04,CUST001142,ACCT-96276898,payment,-118.84,USD,2989.29,pending,AT&T,housing,"Seattle, WA"
TXN00000955,2023-08-01 09:36:52,CUST001103,ACCT-63566412,refund,1038.16,GBP,5613.28,pending,,income,"San Jose, CA"
TXN00000956,2023-03-26 04:52:57,CUST001186,ACCT-89644422,interest,527.39,USD,5570.12,completed,,,"Indianapolis, IN"
TXN00000957,2023-08-29 19:07:06,CUST001130,ACCT-44655959,deposit,1496.64,USD,6575.96,failed,Direct Deposit - Employer,income,"Los Angeles, CA"
TXN00000958,2023-11-26 17:19:44,CUST001091,ACCT-39305924,refund,894.39,USD,6532.78,pending,Amazon,insurance,"New York, NY"
TXN00000959,2u23-01-06 09:01:31,CUST001183,ACCT-55812975,deposit,494.4,USD,3754.97,disputed,Direct Deposit - Employer,income,"Columbus, OH"
TXN00000960,2023-03-08 15:47:28,vUST001001,ACCT-27545829,refund,1138.27,USD,9401.97,disputed,CVS,taxes,"San Francisco, CA"
TXN00000961,2023-09-05 18:04:41,CUST001135,ACCT-86300223,fee,-23.09,JPY,7503.18,completed,Wells Fargo,fees,Phone Banking
TXN00000962,2023-06-28 23:59:25,CUST001195,ACCT-21053615,interest,115.2,USD,1203.35,failed,,,"Indianapolis, IN"
TXN00000963,2023-12-14 17:39:55,CUST001148,ACCT-23646274,payment,-883.97,USD,4999.25,failed,Comcast,education,"San Jose, CA"
TXN00000964,2023-09-21 21:39:57,CUST001190,ACCT-49715330,interest,1330.41,USD,3229.74,disputed,,,"San Francisco, CA"
TXN00000965,2023-05-20 07:04:39,CUST001110,ACCT-65345102,deposit,1439.23,USD,7077.72,completed,Direct Deposit - Employer,income,ATM
TXN00000966,2023-09-23 23:12:23,CUST001104,ACCT-53337375,payment,-412.88,USD,5901.88,failed,Direct Deposit - Employer,utilities,Phone Banking
TXN00000967,2023-07-30 22:03:53,CUST001150,ACCT-33479773,transfer,-634.68,AUD,-335.54,pending,,,Phone Banking
TXN00000968,2023-06-19 18:36:03,CUST001199,ACCT-68921663,fee,-19.51,USD,,pending,Chase,fees,"Seattle, WA"
TXN00000969,2023-09-07 14:54:50,CUST001127,ACCT-94024982,payment,-893.84,USD,8368.32,reversed,Ctase,dining,
TXN00000970,2023-11-08 13:41:30,CUST001042,ACCT-69696495,interest,241.99,CAD,4560.33,completed,,,"Columbus, OH"
,2023-12-23 13:17:44,CUST001075,ACCT-46824213,payment,-692.05,USD,4966.2,completed,Spotify,utilities,"Houston, TX"
TXN00000972,2023-12-08 17:36:23,CUST001170,ACCT-15550349,withdrawal,-243.76,USD,7511.33,failed,,,Branch
TXN00000973,2023-08-15 10:49:05,CUST001092,ACCT-87741418,payment,-328.79,EUR,5116.32,completed,McDonalds,groceries,"Indianapolis, IN"
TXN00000974,2023-10-21 15:52:15,CUST001078,ACCT-92408433,refund,1023.23,AUD,2195.46,reversed,Whole Foods,education,Branch
TXN00000975,2023-07-02 12:31:04,CUST001011,ACCT-99776794,deposit,1245.93,eSD,4229.36,disputed,Direct Deposit - Employer,income,"Seattle, WA"
TXN00000976,2023-06-25 23:24:10,CUST001023,ACCT-13539440,fee,-3.99,JPY,2161.22,failed,Wells Fargo,fees,"Austin, TX"
TXN00000977,2023-03-29 18:24:23,CUST001090,ACCT-45062558,interest,655.96,USD,10550.86,disputed,,,"Chicago, IL"
TXN00000978,2023-01-28 08:13:47,CUST001124,ACCT-32956800,transfer,-254.89,EUR,6090.74,completed,,,"Austin, TX"
TXN00000979,2023-07-30 09:45:10,CUST001098,ACCT-54246000,fee,-24.53,USD,3601.79,disputed,Bank of America,fees,"San Diego, CA"
TXN00000980,2023-03-23 10:29:19,CUST001076,ACCT-12661937,fee,-3.6,EUR,3125980.0,completed,Bank of America,fves,"Houston, TX"
TXN00000981,2023-12-01 00:30:21,CUST001016,ACCT-16655033,,-14.31,USD,8561.69,disputed,Bank of America,fees,"Fort Worth, TX"
TXN00000982,2023-10-21 21:06:11,CUST001157,ACCT-96172645,interest,1488.37,GBP,9499.93,completed,,,"San Jose, CA"
TXN00000983,2023-08-15 01:04:27,CUST001043,ACCT-49026104,refund,1268.73,CAD,7067.06,reversed,Costco,education,"Los Angeles, CA"
TXN00000984,2023-05-01 09:27:41,CUST001013,ACCT-69473190,payment,-308.17,CAD,11185.09,pending,PG&E,utilities,Mobile App
TXN000009j5,2023-10-10 20:48:49,CUST001108,ACCT-18886561,transfer,-862.24,USD,-550.22,completed,,,"Columbus, OH"
TXN00000986,2023-03-06 09:33:06,CUST001006,ACCT-16242537,deposit,610.93,EUR,2833.63,disputed,Direct Deposit - Employer,income,"San Antonio, TX"
TXN00000987,2023-08-19 23:54:50,CUST001078,ACCT-92408433,withdrawal,-997.96,JPY,1197.5,reversed,,,"Seattle, WA"
TXN00000988,2023-04-02 14:54:15,CUST001145,ACCT-27269852,transfer,-243.5,USD,521.19,reversed,,,Branch
TXN00000989,2023-10-18 02:32:35,CUST001012,ACCT-92122763,deposit,590.95,AUD,6218.65,reversed,,,"Los Angeles, CA"
